Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014, flag",Location 1,Location 2
PACIFIC,2015,38,,-,0,,0,,,-,,-,,-,0,,1,,2,,2,,,-,0,,1,,1,,1,,,
NEBRASKA,2015,38,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
S. ATLANTIC,2015,38,,-,3,,25,,203,,240,,,-,0,,7,,28,,27,,,-,0,,3,,10,,5,,,
KANSAS,2015,38,,-,0,,5,,39,,40,,,-,0,,1,,5,,4,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
IOWA,2015,38,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
HAWAII,2015,38,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
GUAM,2015,38,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
VIRGINIA,2015,38,,-,1,,8,,83,,105,,,-,0,,3,,9,,12,,,-,0,,2,,7,,5,,"VIRGINIA
(37.542699, -78.45822)",
ARIZONA,2015,38,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,"ARIZONA
(34.869712, -111.760902)",
MISSISSIPPI,2015,38,,-,0,,1,,6,,3,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
CALIFORNIA,2015,38,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
NEW JERSEY,2015,38,,-,0,,5,,43,,50,,,-,1,,11,,89,,57,,,-,0,,2,,3,,5,,"NEW JERSEY
(40.121601, -74.321404)",
UTAH,2015,38,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
PUERTO RICO,2015,38,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
ALABAMA,2015,38,,-,0,,3,,7,,9,,,-,0,,2,,7,,5,,,-,0,,1,,2,,1,,"ALABAMA
(32.839182, -86.631125)",
W.S. CENTRAL,2015,38,4,,4,,22,,163,,239,,,-,0,,2,,18,,18,,,-,0,,0,,,-,,-,,
WISCONSIN,2015,38,,-,0,,2,,8,,7,,,-,2,,30,,240,,427,,,-,0,,3,,24,,44,,"WISCONSIN
(44.395526, -89.834513)",
MARYLAND,2015,38,,-,0,,7,,38,,28,,,-,0,,1,,4,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
C.N.M.I.,2015,38,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
NEVADA,2015,38,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
DELAWARE,2015,38,,-,0,,3,,10,,20,,,-,0,,1,,1,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
AMER. SAMOA,2015,38,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
MINNESOTA,2015,38,,-,0,,0,,,-,5,,,-,0,,13,,,-,397,,,-,0,,1,,,-,15,,"MINNESOTA
(44.943719, -93.094281)",
NEW HAMPSHIRE,2015,38,,-,0,,2,,7,,4,,,-,0,,8,,39,,94,,,-,0,,0,,,-,2,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
COLORADO,2015,38,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
WASHINGTON,2015,38,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
OREGON,2015,38,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
FLORIDA,2015,38,,-,0,,3,,17,,25,,,-,0,,1,,5,,6,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
UNITED STATES,2015,38,6,,13,,70,,861,,1217,,21,,36,,182,,1857,,2179,,1,,2,,6,,80,,169,,,
W.N. CENTRAL,2015,38,,-,2,,20,,191,,347,,,-,0,,14,,17,,423,,,-,0,,3,,10,,36,,,
MOUNTAIN,2015,38,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,3,,,-,,
CONNECTICUT,2015,38,,-,0,,0,,,-,,-,,-,0,,12,,88,,69,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
DIST. OF COL.,2015,38,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,DIST. OF COL.,
OKLAHOMA,2015,38,,-,0,,20,,2,,41,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
NORTH CAROLINA,2015,38,,-,0,,23,,39,,37,,,-,0,,6,,8,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
PENNSYLVANIA,2015,38,,-,0,,1,,1,,5,,,-,0,,1,,,-,20,,,-,0,,0,,,-,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
KENTUCKY,2015,38,,-,0,,6,,53,,60,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
VIRGIN ISL.,2015,38,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
E.N. CENTRAL,2015,38,,-,0,,6,,49,,60,,,-,2,,32,,253,,444,,,-,0,,5,,35,,90,,,
SOUTH DAKOTA,2015,38,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
SOUTH CAROLINA,2015,38,,-,0,,1,,3,,8,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
NEW YORK CITY,2015,38,1,,0,,2,,16,,9,,2,,0,,6,,45,,29,,,-,0,,0,,,-,,-,NEW YORK CITY,
MAINE,2015,38,,-,0,,1,,5,,8,,,-,2,,14,,117,,134,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
MONTANA,2015,38,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
IDAHO,2015,38,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NORTH DAKOTA,2015,38,,-,0,,1,,1,,1,,,-,0,,1,,1,,5,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
MISSOURI,2015,38,,-,1,,17,,148,,295,,,-,0,,3,,10,,16,,,-,0,,3,,9,,18,,"MISSOURI
(38.636168, -92.566292)",
NEW YORK,2015,38,1,,1,,10,,46,,71,,18,,9,,50,,467,,263,,1,,0,,2,,5,,9,,"NEW YORK
(42.826892, -75.544286)",
E.S. CENTRAL,2015,38,,-,1,,14,,115,,150,,,-,0,,3,,15,,7,,,-,0,,5,,10,,11,,,
INDIANA,2015,38,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,45,,"INDIANA
(39.76845, -86.156212)",
NEW MEXICO,2015,38,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
GEORGIA,2015,38,,-,0,,4,,11,,14,,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,"GEORGIA
(32.836038, -83.631709)",
MICHIGAN,2015,38,,-,0,,2,,5,,3,,,-,0,,1,,6,,2,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
MASSACHUSETTS,2015,38,,-,0,,2,,3,,17,,,-,6,,58,,533,,483,,,-,0,,0,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
ILLINOIS,2015,38,,-,0,,3,,21,,46,,,-,0,,1,,6,,14,,,-,0,,1,,2,,,-,"ILLINOIS
(40.477092, -88.993221)",
ARKANSAS,2015,38,4,,3,,16,,155,,183,,,-,0,,2,,15,,13,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
TEXAS,2015,38,,-,0,,1,,5,,12,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
NEBRASKA,2015,39,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
COLORADO,2015,39,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
PACIFIC,2015,39,,-,0,,0,,,-,,-,,-,0,,1,,3,,2,,,-,0,,1,,1,,1,,,
NEW ENGLAND,2015,39,,-,1,,6,,35,,46,,1,,13,,96,,924,,893,,,-,0,,1,,3,,7,,,
LOUISIANA,2015,39,,-,0,,1,,1,,3,,,-,0,,1,,,-,1,,1,,0,,0,,1,,,-,"LOUISIANA
(31.31111, -92.445)",
NEW JERSEY,2015,39,,-,0,,5,,43,,50,,,-,1,,11,,89,,57,,,-,0,,2,,3,,7,,"NEW JERSEY
(40.121601, -74.321404)",
MARYLAND,2015,39,,-,0,,7,,38,,33,,,-,0,,1,,4,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
WASHINGTON,2015,39,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
KANSAS,2015,39,,-,0,,5,,40,,42,,,-,0,,1,,5,,4,,,-,0,,1,,1,,3,,"KANSAS
(38.345528, -98.201847)",
OREGON,2015,39,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"OREGON
(44.567912, -120.156945)",
OHIO,2015,39,,-,0,,2,,15,,4,,,-,0,,1,,1,,1,,,-,0,,1,,1,,1,,"OHIO
(40.056807, -82.405897)",
VERMONT,2015,39,,-,0,,2,,3,,1,,,-,1,,12,,96,,42,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
WYOMING,2015,39,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
ALABAMA,2015,39,,-,0,,3,,7,,10,,,-,0,,2,,7,,5,,,-,0,,1,,2,,1,,"ALABAMA
(32.839182, -86.631125)",
NEW YORK,2015,39,1,,1,,10,,47,,76,,8,,10,,50,,475,,270,,1,,0,,2,,6,,9,,"NEW YORK
(42.826892, -75.544286)",
MINNESOTA,2015,39,,-,0,,0,,,-,5,,,-,0,,13,,,-,400,,,-,0,,1,,,-,16,,"MINNESOTA
(44.943719, -93.094281)",
SOUTH CAROLINA,2015,39,,-,0,,1,,3,,8,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
UNITED STATES,2015,39,5,,13,,70,,904,,1254,,10,,36,,189,,1974,,2205,,2,,2,,7,,93,,173,,,
DELAWARE,2015,39,,-,0,,3,,11,,20,,,-,0,,1,,2,,2,,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
ARKANSAS,2015,39,,-,3,,16,,156,,195,,,-,0,,2,,15,,13,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
ALASKA,2015,39,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
MISSISSIPPI,2015,39,,-,0,,1,,6,,3,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
MOUNTAIN,2015,39,,-,0,,0,,,-,,-,,-,0,,1,,2,,,-,,-,0,,1,,3,,,-,,
TENNESSEE,2015,39,1,,0,,7,,50,,81,,,-,0,,3,,8,,2,,,-,0,,5,,8,,10,,"TENNESSEE
(35.681402, -85.774444)",
FLORIDA,2015,39,,-,0,,3,,17,,25,,,-,0,,1,,5,,6,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
WISCONSIN,2015,39,,-,0,,3,,17,,7,,,-,3,,34,,338,,435,,,-,0,,4,,35,,44,,"WISCONSIN
(44.395526, -89.834513)",
NEVADA,2015,39,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
W.N. CENTRAL,2015,41,,-,2,,20,,214,,370,,,-,0,,14,,18,,440,,,-,0,,3,,11,,38,,,
NORTH CAROLINA,2015,39,1,,0,,23,,62,,37,,,-,0,,6,,13,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
OKLAHOMA,2015,39,,-,0,,20,,2,,41,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
DIST. OF COL.,2015,39,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,DIST. OF COL.,
MICHIGAN,2015,39,,-,0,,2,,5,,3,,,-,0,,1,,6,,2,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
TEXAS,2015,39,,-,0,,1,,6,,12,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
UTAH,2015,39,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
SOUTH DAKOTA,2015,39,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
NORTH DAKOTA,2015,39,,-,0,,1,,1,,1,,,-,0,,1,,1,,5,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
E.S. CENTRAL,2015,39,1,,1,,14,,116,,154,,,-,0,,3,,15,,8,,,-,0,,5,,10,,11,,,
MID. ATLANTIC,2015,39,3,,2,,10,,109,,140,,9,,12,,60,,610,,376,,1,,0,,2,,9,,21,,,
CALIFORNIA,2015,39,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
PENNSYLVANIA,2015,39,,-,0,,1,,1,,5,,,-,0,,1,,,-,20,,,-,0,,0,,,-,5,,"PENNSYLVANIA
(40.789676, -77.858055)",
CONNECTICUT,2015,39,,-,0,,0,,,-,,-,,-,0,,12,,88,,69,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
ILLINOIS,2015,39,,-,0,,3,,21,,46,,,-,0,,1,,6,,15,,,-,0,,1,,2,,,-,"ILLINOIS
(40.477092, -88.993221)",
NEW HAMPSHIRE,2015,39,,-,0,,2,,7,,4,,,-,1,,8,,40,,94,,,-,0,,0,,,-,2,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
NEW YORK CITY,2015,39,2,,0,,2,,18,,9,,1,,0,,6,,46,,29,,,-,0,,0,,,-,,-,NEW YORK CITY,
S. ATLANTIC,2015,39,1,,3,,25,,229,,245,,,-,0,,7,,34,,28,,,-,0,,3,,10,,5,,,
C.N.M.I.,2015,39,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
INDIANA,2015,39,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,46,,"INDIANA
(39.76845, -86.156212)",
IOWA,2015,39,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MASSACHUSETTS,2015,39,,-,0,,2,,3,,17,,,-,6,,58,,533,,486,,,-,0,,0,,,-,1,,"MASSACHUSETTS
(42.268546, -72.085064)",
IDAHO,2015,39,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
KENTUCKY,2015,39,,-,0,,6,,53,,60,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
AMER. SAMOA,2015,39,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
W.S. CENTRAL,2015,39,,-,4,,22,,165,,251,,,-,0,,2,,18,,19,,1,,0,,0,,1,,,-,,
WEST VIRGINIA,2015,39,,-,0,,1,,2,,3,,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
MAINE,2015,39,,-,0,,1,,5,,8,,1,,2,,14,,118,,135,,,-,0,,1,,1,,4,,"MAINE
(45.252223, -68.986647)",
VIRGIN ISL.,2015,39,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
(18.060868, -64.840836)",
RHODE ISLAND,2015,39,,-,0,,4,,17,,16,,,-,1,,10,,49,,67,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
E.N. CENTRAL,2015,39,,-,0,,6,,58,,60,,,-,3,,35,,351,,453,,,-,1,,5,,46,,91,,,
GEORGIA,2015,39,,-,0,,4,,11,,14,,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,"GEORGIA
(32.836038, -83.631709)",
HAWAII,2015,39,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
MISSOURI,2015,39,,-,1,,17,,148,,304,,,-,0,,3,,10,,16,,,-,0,,3,,9,,18,,"MISSOURI
(38.636168, -92.566292)",
W.N. CENTRAL,2015,39,,-,1,,20,,192,,358,,,-,0,,14,,17,,426,,,-,0,,3,,10,,37,,,
MONTANA,2015,39,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
VIRGINIA,2015,39,,-,1,,8,,85,,105,,,-,0,,3,,9,,13,,,-,0,,2,,7,,5,,"VIRGINIA
(37.542699, -78.45822)",
PUERTO RICO,2015,39,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
ARIZONA,2015,39,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,"ARIZONA
(34.869712, -111.760902)",
GUAM,2015,39,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
NEW MEXICO,2015,39,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
WISCONSIN,2015,40,,-,0,,3,,17,,7,,,-,3,,34,,338,,441,,,-,0,,4,,35,,45,,"WISCONSIN
(44.395526, -89.834513)",
COLORADO,2015,40,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
OHIO,2015,40,,-,0,,2,,15,,4,,,-,0,,1,,1,,1,,,-,0,,1,,1,,1,,"OHIO
(40.056807, -82.405897)",
W.N. CENTRAL,2015,40,,-,1,,20,,196,,365,,,-,0,,14,,17,,430,,,-,0,,3,,10,,38,,,
NORTH CAROLINA,2015,40,1,,0,,23,,64,,38,,,-,0,,6,,14,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
MINNESOTA,2015,40,,-,0,,0,,,-,5,,,-,0,,13,,,-,403,,,-,0,,1,,,-,16,,"MINNESOTA
(44.943719, -93.094281)",
VIRGINIA,2015,40,,-,1,,8,,85,,106,,,-,0,,3,,9,,13,,,-,0,,2,,7,,5,,"VIRGINIA
(37.542699, -78.45822)",
CONNECTICUT,2015,40,,-,0,,0,,,-,,-,1,,0,,16,,98,,69,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
OKLAHOMA,2015,40,,-,0,,20,,2,,41,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
DIST. OF COL.,2015,40,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,DIST. OF COL.,
ARKANSAS,2015,40,3,,3,,16,,161,,200,,,-,0,,2,,15,,13,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
UNITED STATES,2015,40,6,,13,,70,,927,,1280,,18,,36,,189,,2017,,2241,,,-,2,,7,,93,,175,,,
UTAH,2015,40,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
FLORIDA,2015,40,,-,0,,3,,17,,25,,,-,0,,2,,6,,7,,,-,0,,0,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
MID. ATLANTIC,2015,40,2,,2,,10,,112,,146,,16,,12,,60,,629,,384,,,-,0,,2,,9,,21,,,
WYOMING,2015,40,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
CALIFORNIA,2015,40,,-,0,,0,,,-,,-,,-,0,,1,,,-,2,,,-,0,,1,,1,,1,,"CALIFORNIA
(37.640735, -121.002435)",
NEBRASKA,2015,40,,-,0,,1,,3,,6,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
VERMONT,2015,40,,-,0,,2,,3,,1,,,-,1,,12,,96,,43,,,-,0,,1,,2,,,-,"VERMONT
(43.622479, -72.51927)",
PUERTO RICO,2015,40,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
TEXAS,2015,40,,-,0,,1,,6,,12,,,-,0,,1,,3,,2,,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
MARYLAND,2015,40,,-,0,,7,,39,,36,,,-,0,,1,,4,,2,,,-,0,,1,,1,,,-,"MARYLAND
(39.290443, -76.612333)",
E.S. CENTRAL,2015,40,,-,1,,14,,118,,155,,,-,0,,3,,15,,10,,,-,0,,5,,10,,11,,,
GEORGIA,2015,40,,-,0,,4,,11,,14,,,-,0,,0,,,-,1,,,-,0,,1,,1,,,-,"GEORGIA
(32.836038, -83.631709)",
NEW HAMPSHIRE,2015,40,,-,0,,2,,7,,5,,,-,0,,8,,40,,96,,,-,0,,0,,,-,2,,"NEW HAMPSHIRE
(43.657736, -71.500736)",
ALASKA,2015,40,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
ARIZONA,2015,40,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,3,,,-,"ARIZONA
(34.869712, -111.760902)",
MISSISSIPPI,2015,40,,-,0,,1,,6,,4,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
W.S. CENTRAL,2015,40,3,,3,,22,,170,,256,,,-,0,,2,,18,,19,,,-,0,,1,,1,,,-,,
RHODE ISLAND,2015,40,,-,0,,4,,19,,17,,,-,1,,10,,58,,67,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
KENTUCKY,2015,40,,-,0,,6,,53,,60,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
WEST VIRGINIA,2015,40,,-,0,,1,,2,,3,,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
VIRGIN ISL.,2015,40,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"VIRGIN ISL.
(18.060868, -64.840836)",
WASHINGTON,2015,40,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
INDIANA,2015,40,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,4,,8,,46,,"INDIANA
(39.76845, -86.156212)",
TENNESSEE,2015,40,,-,0,,7,,51,,81,,,-,0,,3,,8,,3,,,-,0,,5,,8,,10,,"TENNESSEE
(35.681402, -85.774444)",
PACIFIC,2015,40,,-,0,,0,,,-,,-,,-,0,,1,,3,,2,,,-,0,,1,,1,,1,,,
AMER. SAMOA,2015,40,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
NEW YORK,2015,40,2,,1,,10,,50,,82,,14,,10,,50,,490,,277,,,-,0,,2,,6,,9,,"NEW YORK
(42.826892, -75.544286)",
